
咪咕频道,#group#
//咪咕开始
东北超 鸡西VS哈尔滨 2026赛季东北地区城市足球联赛第7轮: 鸡西VS哈尔滨 19:30,http://116.147.111.62:7788/964851733
东北超 长春VS沈阳 2026赛季东北地区城市足球联赛第7轮: 长春VS沈阳 19:30,http://116.147.111.62:7788/964851745
赣超 景德镇队VS南昌队 赛场原声 19:30,http://116.147.111.62:7788/966454147
赣超 新余队VS上饶队 赛场原声 19:30,http://116.147.111.62:7788/966454165
赣超 抚州队VS赣州队 赛场原声 19:30,http://116.147.111.62:7788/966454168
赣超 吉安队VS鹰潭队 赛场原声 19:30,http://116.147.111.62:7788/966454186
赣超 九江队VS宜春队 赛场原声 19:30,http://116.147.111.62:7788/966454192
斯诺克 塞尔比VS斯图尔特·宾汉姆 柏林 19:30,http://116.147.111.62:7788/966581937
斯诺克 塞尔比VS斯图尔特·宾汉姆 1号桌 19:30,http://116.147.111.62:7788/966538955
中国男篮系列热身赛 中国男篮VS乌拉圭男篮 邵化谦 季孟年 曾令旭 19:00,http://116.147.111.62:7788/966739405
中国男篮系列热身赛 中国男篮VS乌拉圭男篮 现场原声 19:20,http://116.147.111.62:7788/966563526
浙BA 余姚VS宁海 赛场原声 19:30,http://116.147.111.62:7788/966686994
浙BA 永康VS婺城 赛场原声 19:30,http://116.147.111.62:7788/966687045
浙BA 江山VS柯城 赛场原声 19:30,http://116.147.111.62:7788/966687061
国青女篮热身赛 中国U18女篮VS新西兰U18女篮 清流播出 19:20,http://116.147.111.62:7788/966689340
桂BA 南宁市VS河池市 赛场原声 19:30,http://116.147.111.62:7788/966689950
桂BA 桂林市VS北海市 赛场原声 19:30,http://116.147.111.62:7788/966689979
齐鲁超赛 烟台队VS潍坊队 赛场原声 19:30,http://116.147.111.62:7788/966704743
齐鲁超赛 淄博齐稷锐思达VS日照队 赛场原声 19:30,http://116.147.111.62:7788/966704754
齐鲁超赛 泰安泰山城建队VS滨州创新队 赛场原声 19:30,http://116.147.111.62:7788/966704788
UFC前瞻与回顾 UFC激战前夜：马哈切夫vs加里特辑 陈瑞阳 19:30,http://116.147.111.62:7788/966740221
中超 浙江俱乐部绿城VS成都蓉城 孙雷 李欣 程思钦 19:00,http://116.147.111.62:7788/966722766
中超 浙江俱乐部绿城VS成都蓉城 赛场原声 19:20,http://116.147.111.62:7788/966722784
中超 天津津门虎VS北京国安 刘腾 杨晨 林梦鸽 19:00,http://116.147.111.62:7788/966722710
中超 天津津门虎VS北京国安 天津津门虎球星视角 19:20,http://116.147.111.62:7788/966722722
中超 天津津门虎VS北京国安 北京国安球星视角 19:20,http://116.147.111.62:7788/966722729
中超 天津津门虎VS北京国安 数智战术视角 19:30,http://116.147.111.62:7788/966722742
中超 天津津门虎VS北京国安 赛场原声 19:20,http://116.147.111.62:7788/966722755
苏超 南通队VS镇江队 官方解说 19:10,http://116.147.111.62:7788/966706432
苏超 宿迁队VS苏州队 官方解说 19:10,http://116.147.111.62:7788/966706529
苏超 南京队VS扬州队 官方解说 19:10,http://116.147.111.62:7788/966706563
中国自行车运动协会系列赛 自行车巡回赛鄂托克旗站Day1 鄂托克旗站 19:50,http://116.147.111.62:7788/966758543
中超 上海申花VS河南俱乐部彩陶坊 石庆圣 李彦 魏欣怡 19:30,http://116.147.111.62:7788/966722843
中超 上海申花VS河南俱乐部彩陶坊 4K赛场原声 19:45,http://116.147.111.62:7788/966722863
中超 云南玉昆VS大连英博海发 梁祥宇 徐云龙 19:45,http://116.147.111.62:7788/966722807
中超 云南玉昆VS大连英博海发 赛场原声 19:45,http://116.147.111.62:7788/966722813
中超 云南玉昆VS大连英博海发 智能解说 19:55,http://116.147.111.62:7788/966754456
楚超 黄石美尔雅队VS孝感孝傲江湖队 2026湖北省城市足球联赛第十三轮: 黄石vs孝感孝傲江湖 20:00,http://116.147.111.62:7788/964887280
楚超 十堰武当队VS鄂州临空队 2026湖北省城市足球联赛第十三轮: 十堰武当vs鄂州临空 20:00,http://116.147.111.62:7788/964887293
楚超 黄冈祥云队VS仙桃黄鳝队 2026湖北省城市足球联赛第十三轮: 黄冈vs仙桃黄鳝 20:00,http://116.147.111.62:7788/964887301
楚超 宜昌东阳光队VS潜江龙虾队 2026湖北省城市足球联赛第十三轮: 宜昌东阳光vs潜江龙虾 20:00,http://116.147.111.62:7788/964887316
楚超 咸宁外星人队VS襄阳东风风神队 2026湖北省城市足球联赛第十三轮: 咸宁外星人vs襄阳东风风神 20:00,http://116.147.111.62:7788/964887327
楚超 荆门金龙泉队VS武汉华工科技队 2026湖北省城市足球联赛第十三轮: 荆门金龙泉vs武汉华工科技 20:00,http://116.147.111.62:7788/964887340
楚超 荆州恒隆队VS神农架队 2026湖北省城市足球联赛第十三轮: 荆州恒隆vs神农架 20:00,http://116.147.111.62:7788/964887345
海南“村VA” 决赛 赛场原声 20:00,http://116.147.111.62:7788/966758477
WTA 阿尼西莫娃、佩古拉领衔出战 蔡凯臣 23:00,http://116.147.111.62:7788/966781262
WTA 阿尼西莫娃、佩古拉领衔出战 赛场原声 23:00,http://116.147.111.62:7788/966701890
WTA 阿尼西莫娃、佩古拉领衔出战 英文原声 23:00,http://116.147.111.62:7788/966701904
体育-明天08-16,#genre#
WTT 蒯曼对决早田希娜 陈熠再战张本美和 周泽昊 00:00,http://116.147.111.62:7788/966538217
WTT 蒯曼对决早田希娜 陈熠再战张本美和 赛场原声 00:00,http://116.147.111.62:7788/966200220
WTT 蒯曼对决早田希娜 陈熠再战张本美和 智能字幕 00:00,http://116.147.111.62:7788/966565658
意大利杯 卡坦扎罗VS南蒂罗尔 刘焕 23:45,http://116.147.111.62:7788/966725309
意大利杯 卡坦扎罗VS南蒂罗尔 赛场原声 23:45,http://116.147.111.62:7788/966725302
BIG3 iHeart队VSPanini队 李嘉伟 23:55,http://116.147.111.62:7788/966758578
BIG3 iHeart队VSPanini队 英文原声 23:55,http://116.147.111.62:7788/966758586
意大利杯 乌迪内斯VS帕多瓦 涂远 00:15,http://116.147.111.62:7788/966725323
意大利杯 乌迪内斯VS帕多瓦 赛场原声 00:15,http://116.147.111.62:7788/966725314
BIG3 波士顿球霸VS芝加哥三雄 李嘉伟 00:55,http://116.147.111.62:7788/966758634
BIG3 波士顿球霸VS芝加哥三雄 英文原声 00:55,http://116.147.111.62:7788/966758623
BIG3 波士顿球霸VS芝加哥三雄 智能字幕 00:55,http://116.147.111.62:7788/966763342
西甲 阿拉维斯VS赫塔菲 梁祥宇 01:15,http://116.147.111.62:7788/966725125
西甲 阿拉维斯VS赫塔菲 赛场原声 01:15,http://116.147.111.62:7788/966725114
BIG3 迈阿密305VS达拉斯动力 李嘉伟 01:55,http://116.147.111.62:7788/966758666
BIG3 迈阿密305VS达拉斯动力 英文原声 01:55,http://116.147.111.62:7788/966758652
BIG3 迈阿密305VS达拉斯动力 智能字幕 01:55,http://116.147.111.62:7788/966763360
意大利杯 威尼斯VS摩德纳 张天翼 02:30,http://116.147.111.62:7788/966725336
意大利杯 威尼斯VS摩德纳 赛场原声 02:30,http://116.147.111.62:7788/966725330
意大利杯 都灵VS卡拉雷塞 乔迁 03:00,http://116.147.111.62:7788/966725343
意大利杯 都灵VS卡拉雷塞 赛场原声 03:00,http://116.147.111.62:7788/966725339
西甲 塞维利亚VS巴列卡诺 李霄 03:15,http://116.147.111.62:7788/966725160
西甲 塞维利亚VS巴列卡诺 赛场原声 03:15,http://116.147.111.62:7788/966725151
UFC数字赛 UFC第330期：马哈切夫VS加里 邓恩首场卫冕战 王琰博 李景亮 任中贤 05:20,http://116.147.111.62:7788/966740924
UFC数字赛 UFC第330期：马哈切夫VS加里 邓恩首场卫冕战 陈瑞阳 郑文祺 朱康杰 05:20,http://116.147.111.62:7788/966740259
UFC数字赛 UFC第330期：马哈切夫VS加里 邓恩首场卫冕战 英文原声 05:20,http://116.147.111.62:7788/966740958
UFC数字赛 UFC第330期：马哈切夫VS加里 邓恩首场卫冕战 智能字幕 05:20,http://116.147.111.62:7788/966753966
NBA 2026奈史密斯篮球名人堂 红毯秀 英文原声 05:55,http://116.147.111.62:7788/966738047
NBA 2026奈史密斯篮球名人堂 入堂仪式 连睿 周鹏 06:55,http://116.147.111.62:7788/966738063
NBA 2026奈史密斯篮球名人堂 入堂仪式 英文原声 06:55,http://116.147.111.62:7788/966738070
马拉松系列赛 2026吉木萨尔天山马拉松 吉木萨尔天山马拉松 06:45,http://116.147.111.62:7788/966739698
跃界星途国际青少年篮球邀请赛 跃界星途国际青少年篮球邀请赛Day4 赛场原声 07:50,http://116.147.111.62:7788/966701264
咪咕体育日报 undefined 咪咕体育日报 第151期 08:00,http://116.147.111.62:7788/966490182
贵州村超全国赛 村超球场day9 赛场原声 08:30,http://116.147.111.62:7788/966634225
世界攀联亚洲青年杯 世界攀联亚洲青年杯（中国全南） 中国全南 08:30,http://116.147.111.62:7788/966702149
中国自行车运动协会系列赛 自行车巡回赛鄂托克旗站Day2 鄂托克旗站 08:50,http://116.147.111.62:7788/966758560
NBA经典赛事 NBA精彩重播：07季后赛 太阳vs马刺G1 殷文玉 09:30,http://116.147.111.62:7788/966778091
中国自行车运动协会系列赛 自行车系列赛新疆沙雅站 新疆沙雅站 10:00,http://116.147.111.62:7788/966761608
国际马联世锦赛 盛装舞步音乐自由演绎 尹少坤 怀佩忻 10:30,http://116.147.111.62:7788/966702846
NBA经典赛事 NBA精彩重播：15季后赛 快船vs马刺G7 王冠证 11:00,http://116.147.111.62:7788/966778108
BWF 经典重映-中国 vs 法国 经典重映 12:00,http://116.147.111.62:7788/966686525
斯诺克 中国公开赛决赛下午场 1号桌 14:00,http://116.147.111.62:7788/966538967
斯诺克 中国公开赛决赛下午场 秦正 袁成 13:20,http://116.147.111.62:7788/966754312
腰旗橄榄球世锦赛 世界腰旗橄榄球锦标赛 Day 4 一号场地 18:00,http://116.147.111.62:7788/966720601
腰旗橄榄球世锦赛 世界腰旗橄榄球锦标赛 Day 4 二号场地 14:00,http://116.147.111.62:7788/966720693
腰旗橄榄球世锦赛 世界腰旗橄榄球锦标赛 Day 4 三号场地 14:00,http://116.147.111.62:7788/966720731
超三联赛 超三联赛 靖江大区赛 A档四分之一决赛 蔡凯臣 13:55,http://116.147.111.62:7788/966721608
上海明日之星篮球争冠赛 半决赛1负者vs半决赛2负者 清流播出 14:50,http://116.147.111.62:7788/966613732
贵州“村BA”联赛 黔东南州“村BA”day4 赛场原声 15:00,http://116.147.111.62:7788/966735261
国际马联世锦赛 马背体操双人决赛 英文原声 15:15,http://116.147.111.62:7788/966702877
齐鲁超赛 临沂队VS德州古贝春 赛场原声 16:00,http://116.147.111.62:7788/966704797
海河超儿 西青VS静海 现场原声 16:00,http://116.147.111.62:7788/966760602
海河超儿 宁河VS宝坻 现场原声 16:00,http://116.147.111.62:7788/966760620
CPB中国棒球城市联赛 厦门海豚VS长沙旺旺 清流播出 16:30,http://116.147.111.62:7788/966701832
WTT 男女单打半决赛 徐晨皓 18:00,http://116.147.111.62:7788/966538254
WTT 男女单打半决赛 赛场原声 18:00,http://116.147.111.62:7788/966200248
WTT 男女单打半决赛 智能字幕 18:00,http://116.147.111.62:7788/966565691
NBA经典赛事 NBA精彩重播：火箭vs开拓者 庄宁宇 陈正昊 徐咏 18:00,http://116.147.111.62:7788/966324017
海河超儿 河西VS和平 现场原声 18:00,http://116.147.111.62:7788/966760606
海河超儿 武清VS河北 现场原声 18:00,http://116.147.111.62:7788/966760626
国际马联世锦赛 三项赛场地障碍第一轮 琪琪木乐 18:45,http://116.147.111.62:7788/966702945
国际马联世锦赛 三项赛场地障碍第一轮 英文原声 18:45,http://116.147.111.62:7788/966708272
中甲 苏州东吴VS南通支云 解说 18:50,http://116.147.111.62:7788/966718470
中甲 苏州东吴VS南通支云 赛场原声 18:50,http://116.147.111.62:7788/966718489
中甲 深圳青年人VS宁波职业足球俱乐部 解说 18:50,http://116.147.111.62:7788/966718493
中甲 深圳青年人VS宁波职业足球俱乐部 赛场原声 18:50,http://116.147.111.62:7788/966718511
惠安洄岸季户外系列赛事 惠安村唱大舞台 解说 19:00,http://116.147.111.62:7788/966496953
上海明日之星篮球争冠赛 半决赛1胜者vs半决赛2胜者 清流播出 18:50,http://116.147.111.62:7788/966613746
徽BA 芜湖VS亳州 赛场原声 19:00,http://116.147.111.62:7788/966701736
徽BA 蚌埠VS阜阳 赛场原声 19:00,http://116.147.111.62:7788/966701747
徽BA 黄山VS马鞍山 赛场原声 19:00,http://116.147.111.62:7788/966701777
徽BA 合肥VS铜陵 赛场原声 19:00,http://116.147.111.62:7788/966701794
齐鲁超赛 济南队VS菏泽队 赛场原声 19:00,http://116.147.111.62:7788/966704802
超三联赛 超三联赛 靖江大区赛 A档半决赛及决赛 王冠证 18:55,http://116.147.111.62:7788/966721671
中甲 南京城市VS定南赣联 解说 19:20,http://116.147.111.62:7788/966718518
中甲 南京城市VS定南赣联 赛场原声 19:20,http://116.147.111.62:7788/966718531
中甲 佛山南狮VS石家庄功夫 解说 19:20,http://116.147.111.62:7788/966718553
中甲 佛山南狮VS石家庄功夫 赛场原声 19:20,http://116.147.111.62:7788/966718559
中乙 赣州瑞狮VS广州蒲公英 解说 19:20,http://116.147.111.62:7788/966754362
中乙 温州俱乐部VS深圳二零二八 解说 19:20,http://116.147.111.62:7788/966754350
中乙 贵州贵阳竞技VS成都蓉城希拉谷 解说 19:20,http://116.147.111.62:7788/966754340
中乙 湖北青年星VS杭州临平吴越 解说 19:20,http://116.147.111.62:7788/966754321
中乙 江西庐山VS厦门飞鹭 解说 19:20,http://116.147.111.62:7788/966754304
中乙 广东铭途VS武汉三镇B队 解说 19:20,http://116.147.111.62:7788/966754294
斯诺克 中国公开赛决赛晚场 1号桌 19:30,http://116.147.111.62:7788/966539034
斯诺克 中国公开赛决赛晚场 庞卫国 18:50,http://116.147.111.62:7788/966755098
斯诺克 中国公开赛决赛晚场 秦正 庞卫国 18:50,http://116.147.111.62:7788/966755496
齐鲁超赛 聊城传奇农商行VS青岛平企联青春 赛场原声 19:30,http://116.147.111.62:7788/966704816
国际马联世锦赛 三项赛场地障碍第二轮 琪琪木乐 栾树 21:20,http://116.147.111.62:7788/966703261
国际马联世锦赛 三项赛场地障碍第二轮 英文原声 21:20,http://116.147.111.62:7788/966708296
社区盾杯 阿森纳VS曼城 詹俊 张路 林梦鸽 21:40,http://116.147.111.62:7788/966724969
社区盾杯 阿森纳VS曼城 陈凯冬 何辉 21:45,http://116.147.111.62:7788/966724951
社区盾杯 阿森纳VS曼城 洪荒 21:45,http://116.147.111.62:7788/966724942
社区盾杯 阿森纳VS曼城 陈渤胄 21:45,http://116.147.111.62:7788/966724933
社区盾杯 阿森纳VS曼城 英文原声 21:45,http://116.147.111.62:7788/966724907
社区盾杯 阿森纳VS曼城 赛场原声 21:45,http://116.147.111.62:7788/966724898
西甲 桑坦德竞技VS比利亚雷亚尔 洪宇青 22:45,http://116.147.111.62:7788/966725183
西甲 桑坦德竞技VS比利亚雷亚尔 赛场原声 22:45,http://116.147.111.62:7788/966725170
WTA 女单第二轮 赛场原声 23:00,http://116.147.111.62:7788/966701925
WTA 女单第二轮 英文原声 23:00,http://116.147.111.62:7788/966701958
//咪咕结束

DG专属,#group#
凤凰秀,#genre#
凤凰中文台,http://bobohome.ignorelist.com:20247/fengshows?id=2.m3u8
凤凰资讯台,http://bobohome.ignorelist.com:20247/fengshows?id=1.m3u8
凤凰香港台,http://bobohome.ignorelist.com:20247/fengshows?id=3.m3u8
代理央卫1,#genre#
CCTV-1综合,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
CCTV-2财经,http://204.12.221.218:8181/3m1080p/cctv2.m3u8
CCTV-3综艺,http://204.12.221.218:8181/3m1080p/cctv3.m3u8
CCTV-4中文国际,http://204.12.221.218:8181/3m1080p/cctv4.m3u8
CCTV-5体育,http://204.12.221.218:8181/3m1080p/cctv5.m3u8
CCTV-6电影,http://204.12.221.218:8181/3m1080p/cctv6.m3u8
CCTV-7国防军事,http://204.12.221.218:8181/3m1080p/cctv7.m3u8
CCTV-8电视剧,http://204.12.221.218:8181/3m1080p/cctv8.m3u8
CCTV-9纪录,http://204.12.221.218:8181/3m1080p/cctv9.m3u8
CCTV-10科教,http://204.12.221.218:8181/3m1080p/cctv10.m3u8
CCTV-11戏曲,http://204.12.221.218:8181/3m1080p/cctv11.m3u8
CCTV-12社会与法,http://204.12.221.218:8181/3m1080p/cctv12.m3u8
CCTV-13新闻,http://204.12.221.218:8181/3m1080p/cctv13.m3u8
CCTV-14少儿,http://204.12.221.218:8181/3m1080p/cctv14.m3u8
CCTV-15音乐,http://204.12.221.218:8181/3m1080p/cctv15.m3u8
CCTV-16奥林匹克,http://204.12.221.218:8181/3m1080p/cctv16.m3u8
CCTV-17农业农村,http://204.12.221.218:8181/3m1080p/cctv17.m3u8
CCTV-5+HD,http://204.12.221.218:8181/3m1080p/cctv5p.m3u8
CCTV-女性时尚,http://204.12.221.218:8181/3m1080p/nxss.m3u8
中央新影-发现之旅,http://204.12.221.218:8181/3m1080p/fxzl.m3u8
中央新影-老故事,http://204.12.221.218:8181/3m1080p/lgs.m3u8
中国教育1,http://204.12.221.218:8181/3m1080p/cetv1.m3u8
中国教育2,http://204.12.221.218:8181/3m1080p/cetv2.m3u8
中国教育3,http://204.12.221.218:8181/3m1080p/cetv3.m3u8
中国教育4,http://204.12.221.218:8181/3m1080p/cetv4.m3u8
早期教育,http://204.12.221.218:8181/3m1080p/zqjy.m3u8
山东教育卫视,http://204.12.221.218:8181/3m1080p/sdjy.m3u8
国学频道,http://204.12.221.218:8181/3m1080p/gxpd.m3u8
北京卡酷少儿,http://204.12.221.218:8181/3m1080p/btvkk.m3u8
嘉佳卡通,http://204.12.221.218:8181/3m1080p/gdjjkt.m3u8
金鹰卡通,http://204.12.221.218:8181/3m1080p/hnjykt.m3u8
优漫卡通,http://204.12.221.218:8181/3m1080p/ymkt.m3u8
天元围棋,http://204.12.221.218:8181/3m1080p/gztywq.m3u8
湖南卫视,http://204.12.221.218:8181/3m1080p/hnws.m3u8
浙江卫视,http://204.12.221.218:8181/3m1080p/zjws.m3u8
江苏卫视,http://204.12.221.218:8181/3m1080p/jsws.m3u8
重庆卫视,http://204.12.221.218:8181/3m1080p/cqws.m3u8
东方卫视,http://204.12.221.218:8181/3m1080p/dfws.m3u8
东南卫视,http://204.12.221.218:8181/3m1080p/dnws.m3u8
广东卫视,http://204.12.221.218:8181/3m1080p/gdws.m3u8
甘肃卫视,http://204.12.221.218:8181/3m1080p/gsws.m3u8
贵州卫视,http://204.12.221.218:8181/3m1080p/gzws.m3u8
湖北卫视,http://204.12.221.218:8181/3m1080p/hbws.m3u8
厦门卫视,http://204.12.221.218:8181/3m1080p/xmws.m3u8
山西卫视,http://204.12.221.218:8181/3m1080p/sxws.m3u8
河南卫视,http://204.12.221.218:8181/3m1080p/haws.m3u8
河北卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8
四川卫视,http://204.12.221.218:8181/3m1080p/scws.m3u8
陕西卫视,http://204.12.221.218:8181/3m1080p/snws.m3u8
安徽卫视,http://204.12.221.218:8181/3m1080p/ahws.m3u8
北京卫视,http://204.12.221.218:8181/3m1080p/bjws.m3u8
黑龙江卫视,http://204.12.221.218:8181/3m1080p/hljws.m3u8
吉林卫视,http://204.12.221.218:8181/3m1080p/jlws.m3u8
江西卫视,http://204.12.221.218:8181/3m1080p/jxws.m3u8
辽宁卫视,http://204.12.221.218:8181/3m1080p/lnws.m3u8
山东卫视,http://204.12.221.218:8181/3m1080p/sdws.m3u8
青海卫视,http://204.12.221.218:8181/3m1080p/qhws.m3u8
新疆卫视,http://204.12.221.218:8181/3m1080p/xjws.m3u8
西藏卫视,http://204.12.221.218:8181/3m1080p/xzws.m3u8
海南卫视,http://204.12.221.218:8181/3m1080p/lyws.m3u8
三沙卫视,http://204.12.221.218:8181/3m1080p/ssws.m3u8
深圳卫视,http://204.12.221.218:8181/3m1080p/szws.m3u8
天津卫视,http://204.12.221.218:8181/3m1080p/tjws.m3u8
云南卫视,http://204.12.221.218:8181/3m1080p/ynws.m3u8
兵团卫视,http://204.12.221.218:8181/3m1080p/btws.m3u8
宁夏卫视,http://204.12.221.218:8181/3m1080p/nxws.m3u8
内蒙古卫视,http://204.12.221.218:8181/3m1080p/nmgws.m3u8
延边卫视,http://204.12.221.218:8181/3m1080p/ybws.m3u8
农林卫视,http://204.12.221.218:8181/3m1080p/snnl.m3u8
代理央卫2,#genre#
CCTV-1,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8 $黑龙江移动
CCTV-2,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8 $黑龙江移动
CCTV-3,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8 $黑龙江移动
CCTV-4,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8 $黑龙江移动
CCTV-5,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8 $黑龙江移动
CCTV-5+,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8 $黑龙江移动
CCTV-6,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8 $黑龙江移动
CCTV-7,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8 $黑龙江移动
CCTV-8,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8 $黑龙江移动
CCTV-9,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8 $黑龙江移动
CCTV-10,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8 $黑龙江移动
CCTV-11,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8 $黑龙江移动
CCTV-12,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8 $黑龙江移动
CCTV-13,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8 $黑龙江移动
CCTV-14,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8 $黑龙江移动
CCTV-15,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8 $黑龙江移动
CCTV-16,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8 $黑龙江移动
CCTV-17,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8 $黑龙江移动
北京卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8 $黑龙江移动
天津卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8 $黑龙江移动
东方卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8 $黑龙江移动
重庆卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8 $黑龙江移动
江苏卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8 $黑龙江移动
浙江卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8 $黑龙江移动
安徽卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8 $黑龙江移动
江西卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8 $黑龙江移动
湖南卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8 $黑龙江移动
湖北卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8 $黑龙江移动
河南卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8 $黑龙江移动
河北卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8 $黑龙江移动
广东卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8 $黑龙江移动
广西卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8 $黑龙江移动
黑龙江卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8 $黑龙江移动
吉林卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8 $黑龙江移动
辽宁卫视,http://1.94.31.214/php/py/k-web/ku9/py/socks5.py?ip=111.43.114.137:1080&u=http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8 $黑龙江移动
